Time,Raw_PosZ,SE_Roll,SE_Pitch,vBody_X,FF_ForceZ_FR,FF_ForceX_FR,Tau_Hip_FR
20.4950,0.0190,-0.0099,0.0245,-0.4288,-110.7604,5.1169,-4.3995
20.5000,0.0184,-0.0051,0.0241,-0.4290,-110.7604,5.1169,-4.3388
20.5050,0.0183,-0.0009,0.0240,-0.4289,-102.8175,8.1731,-5.6228
20.5100,0.0184,0.0027,0.0241,-0.4267,-102.8175,8.1731,-5.6905
20.5150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
20.5200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
20.5250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
20.5300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
20.5350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
20.5400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
20.5450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
20.5500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
20.5550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
20.5600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
20.5650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
20.5700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
20.5750,0.0296,-0.0127,0.0245,-0.4227,-104.3104,9.1164,-8.2265
20.5800,0.0282,-0.0151,0.0248,-0.4242,-104.3104,9.1164,-8.4102
20.5850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1609,-8.7626
20.5900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1609,-8.6268
20.5950,0.0190,-0.0099,0.0245,-0.4288,-110.7601,5.1169,-4.3995
20.6000,0.0184,-0.0051,0.0241,-0.4290,-110.7601,5.1169,-4.3388
20.6050,0.0183,-0.0009,0.0240,-0.4289,-102.8176,8.1730,-5.6228
20.6100,0.0184,0.0027,0.0241,-0.4267,-102.8176,8.1730,-5.6905
20.6150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
20.6200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
20.6250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
20.6300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
20.6350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
20.6400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
20.6450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
20.6500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
20.6550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
20.6600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
20.6650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
20.6700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
20.6750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2263
20.6800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4100
20.6850,0.0230,-0.0163,0.0254,-0.4257,-132.2627,6.1607,-8.7625
20.6900,0.0203,-0.0144,0.0253,-0.4279,-132.2627,6.1607,-8.6267
20.6950,0.0190,-0.0099,0.0245,-0.4288,-110.7605,5.1170,-4.3995
20.7000,0.0184,-0.0051,0.0241,-0.4290,-110.7605,5.1170,-4.3388
20.7050,0.0183,-0.0009,0.0240,-0.4289,-102.8179,8.1731,-5.6228
20.7100,0.0184,0.0027,0.0241,-0.4267,-102.8179,8.1731,-5.6906
20.7150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
20.7200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
20.7250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
20.7300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
20.7350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
20.7400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
20.7450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
20.7500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
20.7550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
20.7600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
20.7650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
20.7700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
20.7750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2264
20.7800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4101
20.7850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1607,-8.7625
20.7900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1607,-8.6267
20.7950,0.0190,-0.0099,0.0245,-0.4288,-110.7603,5.1168,-4.3995
20.8000,0.0184,-0.0052,0.0241,-0.4290,-110.7603,5.1168,-4.3388
20.8050,0.0183,-0.0009,0.0240,-0.4289,-102.8179,8.1729,-5.6228
20.8100,0.0184,0.0027,0.0241,-0.4267,-102.8179,8.1729,-5.6905
20.8150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
20.8200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
20.8250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
20.8300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
20.8350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
20.8400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
20.8450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
20.8500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
20.8550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
20.8600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
20.8650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5267
20.8700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5363
20.8750,0.0296,-0.0127,0.0245,-0.4227,-104.3104,9.1160,-8.2263
20.8800,0.0282,-0.0151,0.0248,-0.4242,-104.3104,9.1160,-8.4101
20.8850,0.0230,-0.0163,0.0254,-0.4257,-132.2628,6.1606,-8.7626
20.8900,0.0203,-0.0144,0.0253,-0.4279,-132.2628,6.1606,-8.6268
20.8950,0.0190,-0.0099,0.0245,-0.4288,-110.7604,5.1169,-4.3995
20.9000,0.0184,-0.0051,0.0241,-0.4290,-110.7604,5.1169,-4.3388
20.9050,0.0183,-0.0009,0.0240,-0.4289,-102.8174,8.1730,-5.6228
20.9100,0.0184,0.0027,0.0241,-0.4267,-102.8174,8.1730,-5.6905
20.9150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
20.9200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
20.9250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
20.9300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
20.9350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
20.9400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
20.9450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
20.9500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
20.9550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
20.9600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
20.9650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
20.9700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
20.9750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1163,-8.2265
20.9800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1163,-8.4102
20.9850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1608,-8.7626
20.9900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1608,-8.6268
20.9950,0.0190,-0.0099,0.0245,-0.4288,-110.7602,5.1168,-4.3995
21.0000,0.0184,-0.0051,0.0241,-0.4290,-110.7602,5.1168,-4.3388
21.0050,0.0183,-0.0009,0.0240,-0.4289,-102.8176,8.1729,-5.6227
21.0100,0.0184,0.0027,0.0241,-0.4267,-102.8176,8.1729,-5.6905
21.0150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
21.0200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
21.0250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
21.0300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
21.0350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
21.0400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
21.0450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
21.0500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
21.0550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
21.0600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
21.0650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
21.0700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5363
21.0750,0.0296,-0.0127,0.0245,-0.4227,-104.3104,9.1161,-8.2263
21.0800,0.0282,-0.0151,0.0248,-0.4242,-104.3104,9.1161,-8.4100
21.0850,0.0230,-0.0163,0.0254,-0.4257,-132.2627,6.1607,-8.7625
21.0900,0.0203,-0.0144,0.0253,-0.4279,-132.2627,6.1607,-8.6267
21.0950,0.0190,-0.0099,0.0245,-0.4288,-110.7604,5.1169,-4.3995
21.1000,0.0184,-0.0051,0.0241,-0.4290,-110.7604,5.1169,-4.3388
21.1050,0.0183,-0.0009,0.0240,-0.4289,-102.8179,8.1730,-5.6228
21.1100,0.0184,0.0027,0.0241,-0.4267,-102.8179,8.1730,-5.6906
21.1150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
21.1200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
21.1250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
21.1300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
21.1350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
21.1400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
21.1450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
21.1500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
21.1550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
21.1600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
21.1650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
21.1700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
21.1750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2265
21.1800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4102
21.1850,0.0230,-0.0163,0.0254,-0.4257,-132.2625,6.1607,-8.7626
21.1900,0.0203,-0.0144,0.0253,-0.4279,-132.2625,6.1607,-8.6268
21.1950,0.0190,-0.0099,0.0245,-0.4288,-110.7602,5.1168,-4.3995
21.2000,0.0184,-0.0051,0.0241,-0.4290,-110.7602,5.1168,-4.3388
21.2050,0.0183,-0.0009,0.0240,-0.4289,-102.8174,8.1729,-5.6228
21.2100,0.0184,0.0027,0.0241,-0.4267,-102.8174,8.1729,-5.6905
21.2150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
21.2200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
21.2250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
21.2300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
21.2350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
21.2400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
21.2450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
21.2500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
21.2550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
21.2600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
21.2650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
21.2700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
21.2750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1163,-8.2264
21.2800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1163,-8.4101
21.2850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1608,-8.7625
21.2900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1608,-8.6267
21.2950,0.0190,-0.0099,0.0245,-0.4288,-110.7603,5.1168,-4.3995
21.3000,0.0184,-0.0052,0.0241,-0.4290,-110.7603,5.1168,-4.3388
21.3050,0.0183,-0.0009,0.0240,-0.4289,-102.8179,8.1730,-5.6228
21.3100,0.0184,0.0027,0.0241,-0.4267,-102.8179,8.1730,-5.6905
21.3150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
21.3200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
21.3250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
21.3300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
21.3350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
21.3400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
21.3450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
21.3500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
21.3550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
21.3600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
21.3650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5267
21.3700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5363
21.3750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1161,-8.2263
21.3800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1161,-8.4101
21.3850,0.0230,-0.0163,0.0254,-0.4257,-132.2627,6.1607,-8.7626
21.3900,0.0203,-0.0144,0.0253,-0.4279,-132.2627,6.1607,-8.6268
21.3950,0.0190,-0.0099,0.0245,-0.4288,-110.7604,5.1170,-4.3995
21.4000,0.0184,-0.0051,0.0241,-0.4290,-110.7604,5.1170,-4.3389
21.4050,0.0183,-0.0009,0.0240,-0.4289,-102.8176,8.1731,-5.6229
21.4100,0.0184,0.0027,0.0241,-0.4267,-102.8176,8.1731,-5.6906
21.4150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
21.4200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
21.4250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
21.4300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
21.4350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
21.4400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
21.4450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
21.4500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
21.4550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
21.4600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
21.4650,0.0316,-0.0062,0.0242,-0.4248,0.0000,0.0000,0.5266
21.4700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
21.4750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1164,-8.2265
21.4800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1164,-8.4102
21.4850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1609,-8.7626
21.4900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1609,-8.6268
21.4950,0.0190,-0.0099,0.0245,-0.4288,-110.7602,5.1169,-4.3995
21.5000,0.0184,-0.0051,0.0241,-0.4290,-110.7602,5.1169,-4.3388
21.5050,0.0183,-0.0009,0.0240,-0.4289,-102.8176,8.1730,-5.6228
21.5100,0.0184,0.0027,0.0241,-0.4267,-102.8176,8.1730,-5.6905
21.5150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
21.5200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
21.5250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
21.5300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
21.5350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
21.5400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
21.5450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
21.5500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
21.5550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
21.5600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
21.5650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
21.5700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
21.5750,0.0296,-0.0127,0.0245,-0.4227,-104.3106,9.1162,-8.2263
21.5800,0.0282,-0.0151,0.0248,-0.4242,-104.3106,9.1162,-8.4101
21.5850,0.0230,-0.0163,0.0254,-0.4257,-132.2628,6.1607,-8.7625
21.5900,0.0203,-0.0144,0.0253,-0.4279,-132.2628,6.1607,-8.6267
21.5950,0.0190,-0.0099,0.0245,-0.4288,-110.7605,5.1169,-4.3995
21.6000,0.0184,-0.0051,0.0241,-0.4290,-110.7605,5.1169,-4.3388
21.6050,0.0183,-0.0009,0.0240,-0.4289,-102.8178,8.1731,-5.6228
21.6100,0.0184,0.0027,0.0241,-0.4267,-102.8178,8.1731,-5.6905
21.6150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
21.6200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
21.6250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
21.6300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
21.6350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
21.6400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
21.6450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
21.6500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
21.6550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
21.6600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
21.6650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
21.6700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
21.6750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2264
21.6800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4101
21.6850,0.0230,-0.0163,0.0254,-0.4257,-132.2627,6.1607,-8.7625
21.6900,0.0203,-0.0144,0.0253,-0.4279,-132.2627,6.1607,-8.6267
21.6950,0.0190,-0.0099,0.0245,-0.4288,-110.7604,5.1169,-4.3995
21.7000,0.0184,-0.0051,0.0241,-0.4290,-110.7604,5.1169,-4.3388
21.7050,0.0183,-0.0009,0.0240,-0.4289,-102.8178,8.1730,-5.6228
21.7100,0.0184,0.0027,0.0241,-0.4267,-102.8178,8.1730,-5.6906
21.7150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
21.7200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
21.7250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
21.7300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
21.7350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
21.7400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
21.7450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
21.7500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
21.7550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
21.7600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
21.7650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
21.7700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
21.7750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2265
21.7800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4102
21.7850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1607,-8.7625
21.7900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1607,-8.6267
21.7950,0.0190,-0.0099,0.0245,-0.4288,-110.7602,5.1168,-4.3994
21.8000,0.0184,-0.0052,0.0241,-0.4290,-110.7602,5.1168,-4.3387
21.8050,0.0183,-0.0009,0.0240,-0.4289,-102.8178,8.1729,-5.6228
21.8100,0.0184,0.0027,0.0241,-0.4267,-102.8178,8.1729,-5.6905
21.8150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
21.8200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
21.8250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
21.8300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
21.8350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
21.8400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
21.8450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
21.8500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
21.8550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
21.8600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
21.8650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5267
21.8700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5363
21.8750,0.0296,-0.0127,0.0245,-0.4227,-104.3104,9.1160,-8.2263
21.8800,0.0282,-0.0151,0.0248,-0.4242,-104.3104,9.1160,-8.4101
21.8850,0.0230,-0.0163,0.0254,-0.4257,-132.2627,6.1606,-8.7626
21.8900,0.0203,-0.0144,0.0253,-0.4279,-132.2627,6.1606,-8.6268
21.8950,0.0190,-0.0099,0.0245,-0.4288,-110.7603,5.1168,-4.3995
21.9000,0.0184,-0.0051,0.0241,-0.4290,-110.7603,5.1168,-4.3388
21.9050,0.0183,-0.0009,0.0240,-0.4289,-102.8174,8.1730,-5.6228
21.9100,0.0184,0.0027,0.0241,-0.4267,-102.8174,8.1730,-5.6905
21.9150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
21.9200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
21.9250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
21.9300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
21.9350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
21.9400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
21.9450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
21.9500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
21.9550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
21.9600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
21.9650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
21.9700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
21.9750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1163,-8.2265
21.9800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1163,-8.4102
21.9850,0.0230,-0.0163,0.0254,-0.4257,-132.2625,6.1608,-8.7626
21.9900,0.0203,-0.0144,0.0253,-0.4279,-132.2625,6.1608,-8.6268
21.9950,0.0190,-0.0099,0.0245,-0.4288,-110.7601,5.1168,-4.3995
22.0000,0.0184,-0.0051,0.0241,-0.4290,-110.7601,5.1168,-4.3388
22.0050,0.0183,-0.0009,0.0240,-0.4289,-102.8175,8.1729,-5.6227
22.0100,0.0184,0.0027,0.0241,-0.4267,-102.8175,8.1729,-5.6905
22.0150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
22.0200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
22.0250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
22.0300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
22.0350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
22.0400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
22.0450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
22.0500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
22.0550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
22.0600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
22.0650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5267
22.0700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
22.0750,0.0296,-0.0127,0.0245,-0.4227,-104.3104,9.1161,-8.2264
22.0800,0.0282,-0.0151,0.0248,-0.4242,-104.3104,9.1161,-8.4101
22.0850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1607,-8.7626
22.0900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1607,-8.6268
22.0950,0.0190,-0.0099,0.0245,-0.4288,-110.7604,5.1169,-4.3995
22.1000,0.0184,-0.0051,0.0241,-0.4290,-110.7604,5.1169,-4.3388
22.1050,0.0183,-0.0009,0.0240,-0.4289,-102.8174,8.1731,-5.6228
22.1100,0.0184,0.0027,0.0241,-0.4267,-102.8174,8.1731,-5.6905
22.1150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
22.1200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
22.1250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
